annotation_set	foreground_top_k	topGO_algorithm	topGO_statistic	nodeSize	multiple_testing_correction	label	ontology	GO.ID	Term	Annotated	Significant	Expected	FoldEnrichment	p	algorithm	Members_n	MembersStr	definition
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0005923	bicellular tight junction	21	7	1.41	4.964539007092199	2.9e-4	weight01	7	N13.HOG0004256;N13.HOG0005196;N13.HOG0006237;N13.HOG0006672;N13.HOG0008388;N13.HOG0009996;N13.HOG0010752	An occluding cell-cell junction that is composed of a branching network of sealing strands that completely encircles the apical end of each cell in an epithelial sheet; the outer leaflets of the two interacting plasma membranes are seen to be tightly apposed where sealing strands are present. Each sealing strand is composed of a long row of transmembrane adhesion proteins embedded in each of the two interacting plasma membranes.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0071944	cell periphery	1016	126	68.06	1.851307669703203	4.1e-4	weight01	126	N13.HOG0000373;N13.HOG0000384;N13.HOG0000700;N13.HOG0000931;N13.HOG0001915;N13.HOG0002051;N13.HOG0002101;N13.HOG0002200;N13.HOG0002374;N13.HOG0002492;N13.HOG0002533;N13.HOG0002535;N13.HOG0002643;N13.HOG0002644;N13.HOG0002977;N13.HOG0003025;N13.HOG0003337;N13.HOG0003398;N13.HOG0003908;N13.HOG0004009;N13.HOG0004022;N13.HOG0004256;N13.HOG0004432;N13.HOG0004558;N13.HOG0004580;N13.HOG0004613;N13.HOG0004652;N13.HOG0004668;N13.HOG0004705;N13.HOG0004848;N13.HOG0004920;N13.HOG0004926;N13.HOG0004971;N13.HOG0004978;N13.HOG0005038;N13.HOG0005050;N13.HOG0005052;N13.HOG0005196;N13.HOG0005252;N13.HOG0005256;N13.HOG0005377;N13.HOG0005427;N13.HOG0005432;N13.HOG0005434;N13.HOG0005457;N13.HOG0005480;N13.HOG0005569;N13.HOG0005581;N13.HOG0005611;N13.HOG0005664;N13.HOG0005678;N13.HOG0005711;N13.HOG0005722;N13.HOG0005723;N13.HOG0005741;N13.HOG0005796;N13.HOG0005823;N13.HOG0005848;N13.HOG0005941;N13.HOG0005968;N13.HOG0006006;N13.HOG0006018;N13.HOG0006055;N13.HOG0006141;N13.HOG0006200;N13.HOG0006201;N13.HOG0006216;N13.HOG0006237;N13.HOG0006301;N13.HOG0006304;N13.HOG0006309;N13.HOG0006383;N13.HOG0006426;N13.HOG0006522;N13.HOG0006585;N13.HOG0006603;N13.HOG0006635;N13.HOG0006667;N13.HOG0006672;N13.HOG0006776;N13.HOG0006948;N13.HOG0007093;N13.HOG0007159;N13.HOG0007176;N13.HOG0007178;N13.HOG0007194;N13.HOG0007204;N13.HOG0007368;N13.HOG0007385;N13.HOG0007405;N13.HOG0007616;N13.HOG0007679;N13.HOG0007756;N13.HOG0007788;N13.HOG0007863;N13.HOG0008028;N13.HOG0008074;N13.HOG0008096;N13.HOG0008258;N13.HOG0008308;N13.HOG0008319;N13.HOG0008388;N13.HOG0008409;N13.HOG0008418;N13.HOG0008458;N13.HOG0008518;N13.HOG0008557;N13.HOG0008565;N13.HOG0008749;N13.HOG0008757;N13.HOG0008919;N13.HOG0009185;N13.HOG0009195;N13.HOG0009321;N13.HOG0009354;N13.HOG0009450;N13.HOG0009575;N13.HOG0009618;N13.HOG0009996;N13.HOG0010228;N13.HOG0010276;N13.HOG0010427;N13.HOG0010506;N13.HOG0010547;N13.HOG0010602;N13.HOG0010752	The broad region around and including the plasma membrane of a cell, encompassing the cell cortex (inside the cell), the plasma membrane, and any external encapsulating structures.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0045178	basal part of cell	85	18	5.69	3.1634446397188047	4.8e-4	weight01	18	N13.HOG0002492;N13.HOG0002644;N13.HOG0004256;N13.HOG0005196;N13.HOG0005432;N13.HOG0005611;N13.HOG0005796;N13.HOG0005823;N13.HOG0006304;N13.HOG0006603;N13.HOG0007176;N13.HOG0007368;N13.HOG0007863;N13.HOG0008388;N13.HOG0008458;N13.HOG0008557;N13.HOG0009321;N13.HOG0009618	The region of a cell situated near the base. For example, in a polarized epithelial cell, the basal surface rests on the basal lamina that separates the epithelium from other tissue.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0030425	dendrite	218	34	14.6	2.328767123287671	5.8e-4	weight01	34	N13.HOG0000931;N13.HOG0002200;N13.HOG0002492;N13.HOG0002533;N13.HOG0002643;N13.HOG0002644;N13.HOG0002713;N13.HOG0003908;N13.HOG0004256;N13.HOG0004652;N13.HOG0004668;N13.HOG0004705;N13.HOG0005196;N13.HOG0005569;N13.HOG0005678;N13.HOG0005703;N13.HOG0005711;N13.HOG0006141;N13.HOG0006237;N13.HOG0006522;N13.HOG0006585;N13.HOG0006667;N13.HOG0007050;N13.HOG0007178;N13.HOG0007355;N13.HOG0007368;N13.HOG0007616;N13.HOG0007863;N13.HOG0008096;N13.HOG0008418;N13.HOG0008557;N13.HOG0009802;N13.HOG0010154;N13.HOG0010228	A neuron projection that has a short, tapering, morphology. Dendrites receive and integrate signals from other neurons or from sensory stimuli, and conduct nerve impulses towards the axon or the cell body. In most neurons, the impulse is conveyed from dendrites to axon via the cell body, but in some types of unipolar neuron, the impulse does not travel via the cell body.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0043204	perikaryon	54	11	3.62	3.0386740331491713	7.1e-4	weight01	11	N13.HOG0000931;N13.HOG0002513;N13.HOG0004652;N13.HOG0004668;N13.HOG0004705;N13.HOG0006522;N13.HOG0007123;N13.HOG0007194;N13.HOG0008125;N13.HOG0008557;N13.HOG0009354	The portion of the cell soma (neuronal cell body) that excludes the nucleus.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0042383	sarcolemma	32	8	2.14	3.7383177570093458	0.00093000000000000005	weight01	8	N13.HOG0002643;N13.HOG0002644;N13.HOG0004668;N13.HOG0004705;N13.HOG0006948;N13.HOG0007194;N13.HOG0007368;N13.HOG0009450	The outer membrane of a muscle cell, consisting of the plasma membrane, a covering basement membrane (about 100 nm thick and sometimes common to more than one fiber), and the associated loose network of collagen fibers.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0070820	tertiary granule	33	8	2.21	3.6199095022624435	0.00116	weight01	8	N13.HOG0002643;N13.HOG0002644;N13.HOG0005434;N13.HOG0007385;N13.HOG0007863;N13.HOG0008458;N13.HOG0009321;N13.HOG0010752	A secretory granule that contains cathepsin and gelatinase and is readily exocytosed upon cell activation; found primarily in mature neutrophil cells.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0043197	dendritic spine	49	10	3.28	3.048780487804878	0.00122	weight01	10	N13.HOG0000931;N13.HOG0002643;N13.HOG0002644;N13.HOG0004705;N13.HOG0006141;N13.HOG0006237;N13.HOG0007178;N13.HOG0007368;N13.HOG0007863;N13.HOG0008418	A small, membranous protrusion from a dendrite that forms a postsynaptic compartment, typically receiving input from a single presynapse. They function as partially isolated biochemical and an electrical compartments. Spine morphology is variable:they can be thin, stubby, mushroom, or branched, with a continuum of intermediate morphologies. They typically terminate in a bulb shape, linked to the dendritic shaft by a restriction. Spine remodeling is though to be involved in synaptic plasticity.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0030139	endocytic vesicle	69	15	4.62	3.2467532467532467	0.00132	weight01	15	N13.HOG0002101;N13.HOG0002374;N13.HOG0003908;N13.HOG0004009;N13.HOG0004118;N13.HOG0004652;N13.HOG0004920;N13.HOG0005196;N13.HOG0005457;N13.HOG0006522;N13.HOG0007050;N13.HOG0007616;N13.HOG0008458;N13.HOG0008919;N13.HOG0009996	A membrane-bounded intracellular vesicle formed by invagination of the plasma membrane around an extracellular substance. Endocytic vesicles fuse with early endosomes to deliver the cargo for further sorting.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0016323	basolateral plasma membrane	68	12	4.56	2.6315789473684212	0.00157	weight01	12	N13.HOG0002644;N13.HOG0005196;N13.HOG0005611;N13.HOG0005796;N13.HOG0005823;N13.HOG0006304;N13.HOG0006603;N13.HOG0007368;N13.HOG0007863;N13.HOG0008388;N13.HOG0008458;N13.HOG0009618	The region of the plasma membrane that includes the basal end and sides of the cell. Often used in reference to animal polarized epithelial membranes, where the basal membrane is the part attached to the extracellular matrix, or in plant cells, where the basal membrane is defined with respect to the zygotic axis.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0030426	growth cone	79	13	5.29	2.4574669187145557	0.00196	weight01	13	N13.HOG0002492;N13.HOG0004256;N13.HOG0005611;N13.HOG0005741;N13.HOG0006141;N13.HOG0006522;N13.HOG0006635;N13.HOG0006667;N13.HOG0007368;N13.HOG0008096;N13.HOG0008418;N13.HOG0009354;N13.HOG0009802	The migrating motile tip of a growing neuron projection, where actin accumulates, and the actin cytoskeleton is the most dynamic.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0045177	apical part of cell	152	31	10.18	3.045186640471513	0.00252	weight01	31	N13.HOG0002101;N13.HOG0002643;N13.HOG0002644;N13.HOG0003398;N13.HOG0004009;N13.HOG0004022;N13.HOG0004256;N13.HOG0004926;N13.HOG0004978;N13.HOG0005196;N13.HOG0005256;N13.HOG0005432;N13.HOG0005480;N13.HOG0005611;N13.HOG0005711;N13.HOG0005723;N13.HOG0005848;N13.HOG0006141;N13.HOG0006603;N13.HOG0006635;N13.HOG0006672;N13.HOG0006776;N13.HOG0007176;N13.HOG0007178;N13.HOG0007368;N13.HOG0008388;N13.HOG0008418;N13.HOG0008458;N13.HOG0008518;N13.HOG0009185;N13.HOG0009996	The region of a polarized cell that forms a tip or is distal to a base. For example, in a polarized epithelial cell, the apical region has an exposed surface and lies opposite to the basal lamina that separates the epithelium from other tissue.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0043296	apical junction complex	44	13	2.95	4.406779661016949	0.00292	weight01	13	N13.HOG0003398;N13.HOG0004256;N13.HOG0005196;N13.HOG0005569;N13.HOG0005723;N13.HOG0005848;N13.HOG0006237;N13.HOG0006304;N13.HOG0006672;N13.HOG0008388;N13.HOG0009996;N13.HOG0010547;N13.HOG0010752	A functional unit located near the cell apex at the points of contact between epithelial cells, which in vertebrates is composed of the tight junction, the zonula adherens, and desmosomes and in some invertebrates, such as Drosophila, is composed of the subapical complex (SAC), the zonula adherens and the septate junction. Functions in the regulation of cell polarity, tissue integrity and intercellular adhesion and permeability.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0031234	extrinsic component of cytoplasmic side of plasma membrane	23	6	1.54	3.896103896103896	0.00326	weight01	6	N13.HOG0003337;N13.HOG0004580;N13.HOG0006141;N13.HOG0006667;N13.HOG0007368;N13.HOG0009450	The component of a plasma membrane consisting of gene products and protein complexes that are loosely bound to its cytoplasmic surface, but not integrated into the hydrophobic region.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0005856	cytoskeleton	580	62	38.86	1.59547092125579	0.00524	weight01	62	N13.HOG0000931;N13.HOG0002101;N13.HOG0002158;N13.HOG0002713;N13.HOG0003121;N13.HOG0003908;N13.HOG0004009;N13.HOG0004022;N13.HOG0004062;N13.HOG0004118;N13.HOG0004256;N13.HOG0004558;N13.HOG0004652;N13.HOG0005038;N13.HOG0005052;N13.HOG0005125;N13.HOG0005196;N13.HOG0005377;N13.HOG0005480;N13.HOG0005569;N13.HOG0005581;N13.HOG0005597;N13.HOG0005709;N13.HOG0005741;N13.HOG0005848;N13.HOG0006018;N13.HOG0006141;N13.HOG0006304;N13.HOG0006309;N13.HOG0006383;N13.HOG0006522;N13.HOG0006585;N13.HOG0006635;N13.HOG0006672;N13.HOG0006689;N13.HOG0006803;N13.HOG0006948;N13.HOG0007093;N13.HOG0007176;N13.HOG0007178;N13.HOG0007312;N13.HOG0007368;N13.HOG0007616;N13.HOG0007788;N13.HOG0008028;N13.HOG0008074;N13.HOG0008125;N13.HOG0008253;N13.HOG0008388;N13.HOG0008418;N13.HOG0008499;N13.HOG0008501;N13.HOG0008557;N13.HOG0008728;N13.HOG0008757;N13.HOG0009185;N13.HOG0009354;N13.HOG0009479;N13.HOG0009545;N13.HOG0009670;N13.HOG0009802;N13.HOG0009996	A cellular structure that forms the internal framework of eukaryotic and prokaryotic cells. The cytoskeleton includes intermediate filaments, microfilaments, microtubules, the microtrabecular lattice, and other structures characterized by a polymeric filamentous nature and long-range order within the cell. The various elements of the cytoskeleton not only serve in the maintenance of cellular shape but also have roles in other cellular functions, including cellular movement, cell division, endocytosis, and movement of organelles.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0043025	neuronal cell body	233	32	15.61	2.0499679692504804	0.00543	weight01	32	N13.HOG0000931;N13.HOG0001430;N13.HOG0002492;N13.HOG0002513;N13.HOG0003908;N13.HOG0004256;N13.HOG0004652;N13.HOG0004668;N13.HOG0004705;N13.HOG0005427;N13.HOG0005551;N13.HOG0005597;N13.HOG0006141;N13.HOG0006522;N13.HOG0006667;N13.HOG0007050;N13.HOG0007123;N13.HOG0007194;N13.HOG0007368;N13.HOG0007616;N13.HOG0007699;N13.HOG0008096;N13.HOG0008125;N13.HOG0008418;N13.HOG0008501;N13.HOG0008518;N13.HOG0008557;N13.HOG0009354;N13.HOG0009575;N13.HOG0009802;N13.HOG0010154;N13.HOG0010228	The portion of a neuron that includes the nucleus, but excludes cell projections such as axons and dendrites.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0015629	actin cytoskeleton	127	25	8.51	2.937720329024677	0.00742	weight01	25	N13.HOG0000931;N13.HOG0003908;N13.HOG0004062;N13.HOG0004118;N13.HOG0004256;N13.HOG0004558;N13.HOG0004652;N13.HOG0005052;N13.HOG0005377;N13.HOG0005709;N13.HOG0005741;N13.HOG0005848;N13.HOG0006141;N13.HOG0006304;N13.HOG0006522;N13.HOG0006585;N13.HOG0007093;N13.HOG0007176;N13.HOG0007178;N13.HOG0007368;N13.HOG0007616;N13.HOG0008418;N13.HOG0008501;N13.HOG0009670;N13.HOG0009996	The part of the cytoskeleton (the internal framework of a cell) composed of actin and associated proteins. Includes actin cytoskeleton-associated complexes.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0009897	external side of plasma membrane	27	6	1.81	3.314917127071823	0.00763	weight01	6	N13.HOG0000700;N13.HOG0002643;N13.HOG0002644;N13.HOG0005722;N13.HOG0006055;N13.HOG0009996	The leaflet of the plasma membrane that faces away from the cytoplasm and any proteins embedded or anchored in it or attached to its surface.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0098797	plasma membrane protein complex	110	16	7.37	2.1709633649932156	0.00794	weight01	16	N13.HOG0002643;N13.HOG0002644;N13.HOG0003398;N13.HOG0004256;N13.HOG0004668;N13.HOG0004705;N13.HOG0005196;N13.HOG0006304;N13.HOG0006667;N13.HOG0006948;N13.HOG0007368;N13.HOG0008096;N13.HOG0008458;N13.HOG0009354;N13.HOG0009450;N13.HOG0010547	Any protein complex that is part of the plasma membrane.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0005871	kinesin complex	20	5	1.34	3.731343283582089	0.00874	weight01	5	N13.HOG0006018;N13.HOG0006522;N13.HOG0007788;N13.HOG0009545;N13.HOG0009802	Any complex that includes a dimer of molecules from the kinesin superfamily, a group of related proteins that contain an extended region of predicted alpha-helical coiled coil in the main chain that likely produces dimerization. The native complexes of several kinesin family members have also been shown to contain additional peptides, often designated light chains as all of the noncatalytic subunits that are currently known are smaller than the chain that contains the motor unit. Kinesin complexes generally possess a force-generating enzymatic activity, or motor, which converts the free energy of the gamma phosphate bond of ATP into mechanical work.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0016324	apical plasma membrane	104	14	6.97	2.0086083213773316	0.00874	weight01	14	N13.HOG0002643;N13.HOG0002644;N13.HOG0003398;N13.HOG0004926;N13.HOG0004978;N13.HOG0005196;N13.HOG0005256;N13.HOG0005611;N13.HOG0005711;N13.HOG0005848;N13.HOG0006603;N13.HOG0007368;N13.HOG0008458;N13.HOG0009996	The region of the plasma membrane located at the apical end of the cell.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0009898	cytoplasmic side of plasma membrane	60	13	4.02	3.2338308457711444	0.00923	weight01	13	N13.HOG0003337;N13.HOG0004580;N13.HOG0004978;N13.HOG0005611;N13.HOG0006141;N13.HOG0006667;N13.HOG0007368;N13.HOG0008418;N13.HOG0008518;N13.HOG0008919;N13.HOG0009450;N13.HOG0010427;N13.HOG0010506	The leaflet the plasma membrane that faces the cytoplasm and any proteins embedded or anchored in it or attached to its surface.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0043195	terminal bouton	55	9	3.68	2.4456521739130435	0.00986	weight01	9	N13.HOG0002374;N13.HOG0003908;N13.HOG0004022;N13.HOG0006301;N13.HOG0006585;N13.HOG0007204;N13.HOG0007368;N13.HOG0007616;N13.HOG0010228	Terminal inflated portion of the axon, containing the specialized apparatus necessary to release neurotransmitters. The axon terminus is considered to be the whole region of thickening and the terminal bouton is a specialized region of it.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0030175	filopodium	38	7	2.55	2.7450980392156863	0.01171	weight01	7	N13.HOG0002643;N13.HOG0002644;N13.HOG0004920;N13.HOG0006585;N13.HOG0008418;N13.HOG0008458;N13.HOG0009354	Thin, stiff, actin-based protrusion extended by the leading edge of a motile cell such as a crawling fibroblast or amoeba, or an axonal or dendritic growth cone, or a dendritic shaft.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0014069	postsynaptic density	67	10	4.49	2.2271714922048997	0.01267	weight01	10	N13.HOG0000931;N13.HOG0002101;N13.HOG0004705;N13.HOG0006237;N13.HOG0006301;N13.HOG0006304;N13.HOG0007368;N13.HOG0007863;N13.HOG0008418;N13.HOG0008518	An electron dense network of proteins within and adjacent to the postsynaptic membrane of an asymmetric, neuron-neuron synapse. Its major components include neurotransmitter receptors and the proteins that spatially and functionally organize them such as anchoring and scaffolding molecules, signaling enzymes and cytoskeletal components.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0042734	presynaptic membrane	39	7	2.61	2.681992337164751	0.01348	weight01	7	N13.HOG0002200;N13.HOG0002374;N13.HOG0002644;N13.HOG0004022;N13.HOG0005711;N13.HOG0008418;N13.HOG0008458	A specialized area of membrane of the axon terminal that faces the plasma membrane of the neuron or muscle fiber with which the axon terminal establishes a synaptic junction; many synaptic junctions exhibit structural presynaptic characteristics, such as conical, electron-dense internal protrusions, that distinguish it from the remainder of the axon plasma membrane.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0005615	extracellular space	184	20	12.33	1.6220600162206003	0.01352	weight01	20	N13.HOG0001973;N13.HOG0001974;N13.HOG0002799;N13.HOG0002977;N13.HOG0003201;N13.HOG0003205;N13.HOG0003908;N13.HOG0005359;N13.HOG0005713;N13.HOG0005732;N13.HOG0005941;N13.HOG0006032;N13.HOG0006055;N13.HOG0006200;N13.HOG0006201;N13.HOG0006216;N13.HOG0006894;N13.HOG0007756;N13.HOG0010602;N13.HOG0010752	That part of a multicellular organism outside the cells proper, usually taken to be outside the plasma membranes, and occupied by fluid.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	CC	GO:0005819	spindle	145	15	9.71	1.544799176107106	0.01512	weight01	15	N13.HOG0000931;N13.HOG0002713;N13.HOG0004009;N13.HOG0004256;N13.HOG0005125;N13.HOG0005196;N13.HOG0005597;N13.HOG0006018;N13.HOG0007312;N13.HOG0007788;N13.HOG0008125;N13.HOG0008499;N13.HOG0008557;N13.HOG0008728;N13.HOG0009802	The array of microtubules and associated molecules that forms between opposite poles of a eukaryotic cell during mitosis or meiosis and serves to move the duplicated chromosomes apart.
