gene_id	gene_name	Pd103	Pd105	Pd106	Pd11	Pd110	Pd112	Pd115	Pd119	Pd12	Pd120	Pd122	Pd123	Pd128	Pd13	Pd130	Pd134	Pd137	Pd14	Pd142	Pd143	Pd149	Pd15	Pd150	Pd152	Pd16	Pd17	Pd19	Pd2	Pd20	Pd21	Pd22	Pd23	Pd24	Pd25	Pd26	Pd27	Pd28	Pd29	Pd3	Pd30	Pd31	Pd32	Pd33	Pd34	Pd35	Pd36	Pd37	Pd38	Pd40	Pd43	Pd45	Pd46	Pd49	Pd5	Pd51	Pd52	Pd55	Pd56	Pd57	Pd58	Pd6	Pd63	Pd66	Pd69	Pd7	Pd72	Pd75	Pd77	Pd8	Pd80	Pd84	Pd86	Pd87	Pd9	Pd93	Pd95	Pd98
LOC107071146	LOC107071146	90.974665	84.24932	76.795031	64.169238	59.271264	74.61088	83.396936	71.459986	74.088119	67.790776	78.239615	64.934887	40.050969	37.702849	40.668938	107.542726	39.359342	68.209786	49.18403	97.832573	83.082986	60.81531	35.661537	41.933894	62.535983	63.41148	54.193005	17.274542	68.196776	46.491629	65.045394	73.900025	58.754149	50.073144	90.721261	24.821071	20.056923	37.439706	53.62978	21.588245	50.12778	32.66431	35.47777	34.720417	70.331802	52.906185	32.162855	49.854508	60.533846	86.809039	46.364033	55.406569	36.614744	63.499613	52.448547	50.296441	30.040797	34.804227	25.845877	48.941405	70.072469	38.367201	36.135244	76.74788	54.144708	72.301586	45.775404	31.106484	56.283604	58.956311	25.248564	41.22389	83.505705	73.991176	71.709957	62.548717	92.44064
LOC107071147	LOC107071147	1.833818	1.664871	2.262247	3.257096	2.007683	20.383696	8.435581	3.008982	1.446492	5.03944	7.442768	19.252841	6.13077	2.339327	8.539913	1.312801	2.894067	6.147993	5.840429	1.953788	13.924086	2.871939	4.279573	0.948565	2.784495	6.212187	4.934192	0.204928	2.278866	1.2749	5.527036	4.192282	6.475291	10.203593	2.571951	0.222449	0.152775	0.341527	2.124541	0.259657	6.29507	1.137853	2.767964	1.40423	5.619862	5.13334	1.684859	2.466263	4.710945	8.408048	3.767998	5.780397	4.16672	6.432657	3.647603	3.382556	1.669886	4.936892	3.889703	6.656553	13.90349	5.513617	1.464008	2.944524	8.090067	2.26411	0.482566	0.080673	9.470324	1.638654	0.210411	4.868565	6.266074	0.815809	7.448486	2.587573	4.033796
LOC107071148	LOC107071148	0.478397	0.271796	0.241715	0.177967	0.256186	0.243034	0.399835	0.324576	0.199893	0.090722	0.200549	0.830221	0.679951	0	1.078235	0.230403	0.184874	0.327422	0.305623	0.127975	0.158772	0.16805	0.149795	0.134325	0.1632	0.111826	0.223661	0.080982	0.177013	0.297416	0.125658	0.44576	0.221368	0.264362	0.172402	0.204561	0.243682	0.262125	0.231323	0.919195	0.128324	0.433896	0.242877	0.430595	0.263818	0.346539	0	0.038103	0.038847	0.327104	0.06605	0.251181	0.33672	0.21224	0.257412	0.160803	0.269092	0.509955	0	0.318591	0.448771	0.675344	0.596845	0.106173	0.179159	0.15983	0.055144	0.037586	0.663742	0.19586	0.092154	0.223099	0.287407	0.11468	0.328292	0.115626	0.153047
LOC107071149	LOC107071149	7.726689	4.837219	4.007464	3.520015	0.639214	1.325223	1.693344	1.759464	4.26347	0.93438	1.392817	0.366176	0	1.698178	0.52959	1.685547	0.944402	5.470503	2.24724	2.478489	1.538985	1.820052	4.809015	0.252426	1.460743	1.837874	0.651193	0	0.582986	0	0.318919	1.214053	0.353956	0.646255	1.442478	1.369855	0.529755	1.014861	2.619333	2.195154	1.687771	5.055788	1.111064	0.590879	2.73516	0.359484	1.80027	1.31936	1.260044	0.343383	0.541815	1.450694	2.187709	1.965985	0.613763	1.476233	0.626469	0	0	0	1.766544	0.607787	1.586118	0.723039	1.3067	3.150519	1.464524	0.359081	0.658924	1.272046	0.228449	1.416613	0.629178	3.852105	1.479131	0.767044	0.809164
LOC107071150	LOC107071150	4.502689	9.783649	9.043683	12.082009	6.656298	12.426944	9.862055	6.97341	9.173991	8.575034	8.111725	7.773096	3.690838	7.233208	3.450097	5.407998	3.732551	15.157779	6.420156	7.73371	18.422967	8.118859	21.89037	4.955671	13.178968	11.708855	9.985188	7.175963	12.129642	5.939956	10.939227	8.018484	6.835814	8.578862	8.302654	3.952035	4.495615	5.727227	9.471237	4.066379	16.622131	5.502273	9.160692	3.889342	7.247485	5.355133	7.221618	6.254512	10.078557	14.665686	10.852277	8.855599	13.843189	7.576335	5.044943	8.934469	3.790425	3.253972	2.869231	4.005838	5.923161	3.268147	3.250466	8.770548	7.77844	7.16469	9.043183	2.095303	7.209788	7.29061	1.380436	11.186304	6.577316	7.873972	5.889076	6.224811	6.677269
LOC107071151	LOC107071151	1.606687	1.754018	0.132594	295.959428	4.584126	13.913528	14.485193	5.859606	0.348066	1.260546	42.862421	94.292004	6.432632	93.908962	6.299361	0.644607	14.182599	30.56588	85.454909	0	0.332301	181.218122	32.331205	0.502737	1.245492	2.699656	7.134701	4.220966	0.657095	36.113384	26.321719	26.580988	79.115197	57.323118	17.106862	51.859605	169.955624	15.468607	369.963546	4.553825	0.202795	17.65884	53.42088	10.74297	15.966577	9.534132	66.973323	50.124551	0.195903	0.831132	447.461398	177.221751	19.923369	9.830766	17.926932	659.04657	43.79353	17.189259	12.290853	12.749649	12.481674	14.983378	5.183274	3.24386	13.602354	18.556925	14.141354	5.80968	6.814478	33.698848	0.824278	67.398706	1.711334	1.420856	28.428165	11.721551	8.040951
LOC107071152	LOC107071152	60.881022	112.085255	105.210094	98.902607	34.981008	54.059032	46.843252	42.822077	88.25844	35.815806	43.624707	80.862266	33.048838	43.208271	33.758296	80.679756	49.41137	31.998731	54.275382	111.447303	52.801338	29.467171	19.678585	9.999427	40.838266	52.480794	31.814769	8.104993	30.984442	14.573211	24.000416	37.088065	35.98001	50.58397	92.150625	8.718293	6.214298	11.188527	22.813182	8.478504	28.07705	22.073789	23.668594	12.691575	26.978118	17.415796	46.367567	64.938391	34.514023	62.72759	33.065324	37.625635	29.782815	31.664104	35.051548	37.313766	26.369943	25.291981	22.961125	34.015178	30.962555	25.168625	56.577864	81.310472	27.061944	117.904233	15.386789	6.776975	25.4439	23.630282	4.072493	21.878208	32.812688	58.050276	29.116038	25.58585	54.528924
LOC107071153	LOC107071153	78.464535	95.656207	114.489705	47.67503	75.79985	75.533781	99.5824	48.680335	108.478309	59.257929	63.948769	147.81123	52.522324	49.331886	76.568796	106.504147	98.31422	46.922343	64.3931	128.173542	68.488888	36.917952	28.811439	26.155374	54.335501	47.33814	46.536661	6.042661	62.36507	19.479766	61.914903	41.145168	41.374788	49.353894	83.327184	10.670851	5.125462	11.588523	28.030803	7.726155	57.384807	35.46621	28.826773	16.280432	62.339888	22.772591	41.189496	64.476127	52.631736	112.358728	37.359807	48.48522	35.440649	35.013799	58.146507	28.846683	29.43957	34.803058	31.897127	41.999742	45.017408	46.784827	36.886165	77.046882	28.387931	64.229107	10.957453	3.766335	22.701363	26.80867	4.543907	21.658911	88.703785	81.834396	70.929717	54.697883	115.831602
LOC107071154	LOC107071154	0.168305	0.10863	0.110712	0.021963	0.18677	0.275225	0.581529	0.123422	0.050922	0.126164	0.124134	0.687135	1.015099	0.253575	2.530566	0.093883	0.691926	0	0.059342	0.078834	0.197273	0.021296	0.109519	0.134528	0.068704	0.057545	0.103513	0	0.032733	0.013501	0.048819	0.069865	0.219773	0.045422	0.131489	0.044354	0.021493	0.068102	0.049277	0.104123	0.110646	0.222266	0.082316	0.021282	0.484285	0.145019	0.011082	0.093387	0.144218	0.163183	0.040724	0.094946	0.010199	0.051829	0.077994	0.051388	0.067401	0.347723	0.151238	0.457238	0.281121	1.284149	0.373164	0.241264	0.225731	0.109934	0.043092	0.029681	0.117376	0.03961	0.03596	0.011854	0.358668	0.070597	0.351692	0.074431	0.253171
LOC107071155	LOC107071155	72.359635	48.578045	51.787811	50.621411	64.764959	58.954974	72.283999	56.772572	59.760613	48.685685	46.481564	33.012225	23.277457	35.97638	31.045366	88.778853	31.891397	66.571607	34.65065	59.888109	72.530577	66.928122	63.253757	44.571904	56.90678	57.125641	48.540745	33.543245	65.021989	45.545598	56.043495	73.058525	51.835444	40.517022	63.217832	31.522324	27.210093	43.351723	53.461515	47.133771	59.336854	46.098707	42.931661	32.651852	43.27935	33.734777	28.988522	35.714113	55.511333	66.030147	36.410557	43.106656	37.129877	63.493397	36.328362	34.502122	28.023571	23.955013	18.198833	28.634924	57.184578	22.503574	29.954207	65.326779	53.016133	66.383473	46.197351	30.715532	68.200086	42.227335	22.652243	38.126914	66.277135	74.9384	42.973684	45.185966	64.185428
LOC107071156	LOC107071156	8.0908	19.329088	21.595476	10.553485	7.726463	7.952884	7.682123	13.426237	20.506346	13.82133	6.455691	1.842513	3.783416	22.945465	4.697647	16.824515	2.918195	15.647618	17.49356	26.2731	13.473948	14.525177	16.648338	9.657672	11.433012	14.732065	12.541153	16.489234	12.71623	5.729165	7.578181	9.241289	6.633228	15.82024	14.839195	9.947129	11.616323	10.146633	12.37768	10.878371	12.617832	7.664808	10.030248	8.296551	6.489206	7.130742	16.714744	15.723194	13.060167	14.451255	7.645662	8.732274	10.101845	7.529077	6.923743	6.777583	7.761984	3.835523	2.732972	4.854968	8.132489	5.617241	5.077781	23.806615	7.752167	18.959421	20.501113	12.359364	8.175926	17.010214	6.612424	9.174259	5.729904	21.347595	4.465118	6.756645	6.370096
LOC107071157	LOC107071157	22.058893	16.999553	12.374708	15.934111	66.044584	46.299134	30.908425	51.526904	8.817691	42.95946	44.875624	23.472028	31.371619	13.475514	25.469305	24.106917	14.524943	26.267717	11.065868	15.379064	38.574042	35.265827	11.49896	49.587172	40.151206	18.243151	28.820453	12.396039	27.83183	30.820066	23.178472	22.547147	46.333925	13.661467	12.094574	24.891472	22.368438	56.490467	27.926678	27.445599	29.367833	52.495699	32.080263	21.509142	26.258349	28.357882	13.461318	9.087165	31.993554	48.103232	32.037041	30.573491	23.918628	44.405893	23.224232	24.700655	16.262227	28.596633	15.594461	30.505124	28.931178	23.837631	11.459706	10.245296	18.242719	8.469542	26.93794	38.179416	13.619778	34.266181	26.70136	39.708643	57.152435	21.926983	39.788897	35.650597	30.225116
LOC107071158	LOC107071158	0.788232	1.963285	2.348803	1.455571	0.847086	0.453273	0.879547	0.330242	3.138524	0.486412	0.515364	0.113885	0.372425	2.207905	0.357466	0.858832	0.322882	1.15079	1.8752	1.091291	0.653941	0.432653	2.767313	0.557194	0.50599	0.935691	0.666521	0.574706	0.539904	0.405689	0.377453	1.173248	0.88632	0.982101	2.016795	0.50185	0.608149	0.541761	0.705446	0.625436	1.466369	1.485725	0.572791	0.300827	0.570254	0.382829	2.154132	2.681002	1.561365	1.05349	0.251891	0.410095	0.594807	0.283887	0.226383	0.072645	0.218316	0.092155	0.120221	0.216416	0.272089	0.354032	0.319944	3.209223	0.265977	2.869798	0.335087	0.059054	0.288142	0.341341	0.286083	0.564019	0.487016	1.403478	0.595914	0.184192	0.601408
LOC107071159	LOC107071159	0.57415	2.282961	1.976389	1.362013	3.722215	3.344648	7.243202	1.597783	4.096899	1.703057	1.923502	3.42629	0.742967	7.901152	0.825762	0.515963	0.538213	5.400495	7.940852	4.246169	5.902105	4.387425	25.098899	1.516479	3.724007	1.943485	1.817554	0.558117	3.510517	0.521657	0.903908	1.181264	1.015733	4.125415	6.41942	2.007592	2.743808	3.158173	4.903468	2.118491	4.048702	1.183926	1.066446	0.9631	1.102434	1.018912	4.255564	5.48247	3.161641	4.063554	6.033805	2.663624	1.912752	0.635033	0.838577	6.170918	0.416601	0.743934	0.438221	0.589996	1.091526	0.58277	0.654555	6.806584	0.972102	2.822426	0.757853	0.259148	0.782551	1.432044	0.327693	1.745494	1.115391	1.003365	0.414402	0.22531	0.670068
LOC107071160	LOC107071160	1.39777	3.839828	5.023588	3.192588	4.815522	3.921503	5.360948	2.318394	9.507252	1.74392	2.020061	3.807173	0.819604	13.163959	0.80408	2.141676	0.56906	7.30032	7.813407	6.237378	4.923751	4.332298	23.174833	0.986393	6.354697	2.665862	1.846626	0.650517	4.633681	0.85692	1.00557	2.649119	1.410348	7.134743	13.449396	1.25644	0.967479	1.558342	6.647798	0.73698	4.631431	1.248463	2.211268	0.66556	1.048661	0.722796	5.866871	9.23931	4.403415	6.091446	9.306313	4.769607	2.443567	0.648483	1.026462	6.307417	0.868983	0.611787	0.54041	0.702233	1.487426	0.741353	0.871335	11.724878	1.260985	5.407305	1.567236	0.237268	1.048672	2.469561	0.241862	2.840442	0.813693	2.03991	1.056419	0.427025	1.255842
LOC107071161	LOC107071161	1.145089	1.181897	1.837741	3.02568	4.457765	3.844347	1.905157	1.669807	2.130236	2.035388	2.791971	2.525754	1.174648	6.655655	1.094047	0.456094	0.51644	6.398434	3.236442	1.197259	3.83511	1.974156	12.878369	2.074233	2.193946	3.452486	2.179836	3.671462	1.745918	1.459066	3.323215	1.817059	2.32312	9.16607	2.026764	2.390306	3.095014	2.957895	3.610986	2.999904	4.12182	5.381959	3.875942	2.258461	1.317613	2.034284	3.821397	2.394444	3.659551	4.399148	3.583385	3.981291	8.384494	4.041194	2.0913	1.570483	2.913125	0.901396	1.422421	1.368717	2.797435	0.810167	0.392961	1.982782	2.774446	1.451033	2.164747	0.452551	2.691712	3.328496	0.814833	8.923747	1.188782	1.01465	0.896356	1.096459	0.737044
LOC107071162	LOC107071162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.127137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.142663	0	0	0	0	0	0	0	0	0	0	3.856756	0	0	0	3.803049	0	0	0	0	0	3.003944	0	0	0	0	0	0	0	4.082116	0	3.620821	0	0	0	0	0	0	0	0	0	0	0
LOC107071163	LOC107071163	4.597399	8.202808	12.025021	5.573696	3.847917	4.117166	5.288905	3.746703	12.776663	3.435926	1.902655	6.679924	3.647066	9.339637	3.62747	6.838158	3.824567	6.191048	9.838547	12.141463	5.104763	4.009818	35.661005	6.667742	5.223294	6.401169	3.667086	25.915879	4.610629	2.761108	3.347041	10.210162	5.867211	6.945835	11.991936	10.502344	32.127067	10.511781	3.604445	20.410708	6.193256	5.807748	3.230623	1.691344	3.439833	2.386502	6.823473	8.418218	4.764019	5.676276	1.765589	2.626514	3.896246	1.899413	2.165364	2.044673	1.722603	1.992846	1.439308	3.152759	3.291085	3.901185	3.500564	15.600161	4.04283	8.211627	8.318197	5.111002	3.146039	6.660043	1.676367	5.69184	3.187682	6.998179	3.188702	1.87148	4.563289
LOC107071164	LOC107071164	21.934416	23.797738	35.447873	17.892016	10.679075	16.564727	24.184462	17.807835	51.246383	20.272764	20.01043	43.929692	23.42708	15.728214	25.258326	24.979328	25.143986	19.429749	11.891281	67.725445	24.667831	70.271759	38.373588	12.465582	23.241272	22.780745	20.562893	7.643033	15.081971	18.020975	20.620794	34.778583	37.855774	10.069587	40.905931	17.127692	22.73374	12.526047	17.788688	11.152266	30.907185	17.618965	13.643619	18.463727	28.910753	19.31466	10.081404	17.709082	30.662161	40.60974	31.44544	36.503266	12.96223	9.041671	34.73496	24.861566	17.162554	46.73732	8.469296	16.744516	32.233204	17.152035	10.792585	56.673914	22.91031	26.301848	10.874591	4.424836	17.570658	14.573333	7.412924	15.236476	8.097336	19.906004	28.486193	14.369391	30.731516
LOC107071165	LOC107071165	9.895209	19.090764	16.200221	8.704097	10.396322	9.541083	11.984912	11.380386	19.745815	9.172041	9.292374	5.324852	3.872313	9.622733	4.066346	11.937097	3.154589	10.136662	7.412655	17.554413	11.000223	10.172662	8.791469	4.938657	8.78604	8.441816	9.651746	6.575392	11.977246	5.466736	6.363442	10.112555	7.045574	6.693727	16.174103	4.782507	3.552744	6.259382	9.174882	6.22957	10.886042	6.426763	6.51396	4.303782	6.328994	5.989884	7.285654	8.486766	8.770155	12.676057	5.790701	6.325675	5.283546	8.35541	5.704797	5.030017	3.734207	3.354378	2.438573	5.0237	7.604009	4.39339	4.031862	14.595433	7.022105	14.573158	11.227388	4.315124	6.047614	7.903958	2.530888	5.618329	7.017794	13.400306	4.935941	5.311475	8.74885
LOC107071166	LOC107071166	17.960839	30.04474	36.036865	25.657105	37.021875	33.313704	33.746696	33.661902	43.032788	31.22894	25.797367	20.373518	9.71878	30.601064	10.509928	21.907264	9.088017	35.725523	22.046073	39.702222	38.521542	34.070497	48.6342	18.36578	33.390523	32.874314	24.379453	21.090184	30.382941	13.887636	24.404836	19.423075	17.941563	24.276402	36.944359	17.601741	18.4377	21.048408	30.227465	24.236984	30.51567	19.366841	21.814247	14.746762	13.551344	15.465115	21.919183	24.932906	42.191546	41.644406	26.506273	29.250382	29.1372	24.240042	20.836869	22.845322	21.772191	10.805116	9.957639	14.974185	29.2439	9.72791	13.506615	43.915589	23.779656	31.519685	40.339012	26.721815	23.771154	27.528445	15.908938	21.588658	21.35399	30.07489	12.712496	11.433226	15.217356
LOC107071167	LOC107071167	0	0	0	0	0	0	0	0	0	0	0	0.238379	1.278806	4.572091	0.698296	0	0	0	0	0	0	0	0	0	0	0	0	0	0.756641	0	0	5.420991	0	4.317453	4.881746	0	0	0	0	0.571601	0	0	0	0	0.293667	0	0	0.210902	0	0.445442	0	0	0	0	0	0.178769	0	0.92923	0	0	0	0.397882	0.511309	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC107071168	LOC107071168	0.167112	0.047365	0.096632	0.087049	1.177162	0.099029	0.204338	0	0	0.045635	0.099341	0	0.075483	0.193285	0.08351	0.208888	0	0.049011	0	0.104384	0.048432	0.042622	0	0.28637	0	0	0	0	0.043306	0	0.048106	0.110174	0.054042	0	0	0.069715	0	0.0383	0.039028	0.203236	0.097869	0.164089	0.081695	0.042449	0.0647	0	0	0.186796	0.094921	0	0	0	0	0.041336	0	0	0.044881	0	0	0	0	0	0	0	0	0.049007	0	0.028916	0.0517	0	0.070651	0.045309	0.350196	0.093556	0.11489	0.117529	0.186831
LOC107071169	LOC107071169	79.077992	47.947186	42.971732	136.567229	41.792825	73.51706	77.216681	100.657512	161.192063	56.618157	148.432572	15.329661	44.051713	3.630662	43.103398	43.912323	58.94249	88.260189	11.726703	269.52199	117.279623	51.683962	38.154053	12.543844	103.151406	83.575791	41.413928	16.07259	90.455216	52.446626	93.106558	77.091593	53.822055	65.265023	60.168074	8.862184	25.557466	13.929827	48.32492	10.515409	25.792763	20.049115	10.317917	30.568365	42.762104	30.592376	5.740131	10.793052	51.548159	63.1695	64.847799	30.874889	23.335722	53.007601	43.313546	68.663985	36.329759	34.531211	28.912462	43.720766	39.942496	32.867768	69.279673	97.071882	38.401289	14.866065	46.709957	4.352665	41.127594	53.5512	8.779793	16.53032	28.641178	8.145482	27.627685	43.129464	82.597525
LOC107071170	LOC107071170	9.741234	13.115791	11.517173	7.46729	6.333003	5.612495	6.606846	7.801145	14.105185	4.9332	4.737175	2.479195	2.946604	8.554615	2.785059	12.910804	4.459791	9.961661	5.491979	14.971974	6.115528	7.473191	10.281896	3.335856	7.910014	6.96851	6.254918	3.1438	8.072733	3.857362	5.549817	9.854295	4.041759	5.156915	10.798781	2.46158	1.861737	4.78779	6.012473	6.525048	8.991002	4.489272	4.341875	2.802284	4.792339	2.211754	5.209938	6.887523	6.079718	7.420369	2.968869	3.324189	3.927746	3.373685	3.074261	3.356	2.704905	1.806373	1.538262	3.076031	3.021824	3.401221	4.851616	11.378582	3.328142	10.714956	7.009685	2.293613	2.918963	4.618879	1.456651	4.366574	3.955861	10.737806	4.938866	4.622606	6.44349
LOC107071171	LOC107071171	0.282151	1.311899	0.609397	0.223697	0.124552	0.761159	1.043769	0.45848	1.428916	0.354681	0.781275	0.853631	0	1.64694	0	0.131489	0.374568	0.89326	1.329721	0.808628	0.488664	0.782877	0.749054	0.202653	0.808529	0.70118	0.243043	0.104147	0.2232	0.40838	0.489113	0	0.957412	0.954129	0.408864	0.704142	0.104275	0.388294	0.900965	0.170707	0.634202	0.277266	0.315939	0.442306	0	0.133538	1.023786	2.080359	0.36315	1.043549	0.104018	0.546106	0.521024	1.18309	0.348773	0.423541	0.117242	0.1809	0.159931	0.673614	0.407318	0.236971	0.599116	0.83025	0.25417	0.904384	0.751352	0.287212	0.131815	0.297591	0.178415	0.339158	0	0.363015	0.144327	0	0.473199
LOC107071172	LOC107071172	24.352566	41.159394	41.879534	25.396661	43.161847	23.5772	21.42261	23.646525	42.479597	18.716123	19.57191	9.705516	7.68285	18.056101	9.051309	32.229549	6.875099	29.885204	14.827748	36.140203	19.903495	22.200473	30.45954	12.978896	19.153583	15.801598	15.948147	11.876426	20.456509	10.464036	13.881157	20.517332	13.076737	15.915942	33.26975	10.099244	7.275235	16.128511	21.067605	13.51767	20.327116	15.076932	12.793015	7.543351	13.087513	8.107876	16.226978	21.164044	22.493446	25.520493	13.780313	13.238515	12.100837	16.778767	9.268531	9.079001	6.361986	4.962614	3.089609	6.536225	9.353362	4.836265	8.710475	30.776661	9.664891	40.449731	31.743897	8.004385	9.889594	17.966701	4.127033	11.559538	18.823595	38.287417	12.081175	11.741109	17.1963
LOC107071173	LOC107071173	86.601005	47.272244	51.131205	40.775333	73.236274	63.349321	73.1103	54.044597	48.804693	49.417979	63.317288	97.050133	50.21999	27.411439	60.5583	82.621911	65.34532	32.811382	35.474415	60.283692	53.219631	40.230305	24.365565	27.189318	49.309838	28.257325	43.030864	6.581156	42.828149	21.257853	34.862441	29.232383	42.929723	29.950316	47.78528	9.796567	5.415923	17.067681	26.558495	8.53482	43.906158	33.501048	27.901865	16.092155	53.377389	28.319225	23.161373	37.032605	56.640822	82.523005	41.73738	42.935117	25.346377	38.996623	36.867021	35.940568	24.684828	38.254367	29.677769	50.36621	54.206238	44.020329	42.03769	56.185967	32.813544	48.547085	15.736368	11.264517	21.735857	31.321773	12.10607	23.027006	63.720209	36.80078	55.938667	50.608732	90.59079
LOC107071174	LOC107071174	8.744024	13.528882	13.182941	10.08665	12.686142	7.040597	9.020513	7.063948	18.656704	6.538779	8.494572	3.450884	2.925392	16.639508	3.282008	9.721934	2.562527	14.608809	9.325856	13.506456	12.082828	8.514998	17.485384	3.642311	8.861467	10.414547	9.753238	3.869957	10.930494	4.30612	5.857201	11.577236	5.14766	13.14311	18.097065	2.427504	1.013893	4.795037	11.782121	7.482194	15.453835	7.162292	7.889319	2.603007	4.231445	3.134385	7.831708	11.698204	7.376442	7.504001	4.174302	3.153956	5.993789	6.567398	2.963342	3.180705	2.518462	1.647573	1.280552	2.005677	3.506589	2.281988	3.199269	16.983706	4.071659	11.411515	5.851729	0.540201	5.327615	5.765974	0.558979	6.820936	8.483823	12.061176	4.837795	4.132272	5.793173
